elapsed.time,key_resp.keys,key_resp.rt,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,instrLoop.ran,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,instrAXCPTLoop.thisRepN,instrAXCPTLoop.thisTrialN,instrAXCPTLoop.thisN,instrAXCPTLoop.thisIndex,instrAXCPTLoop.ran,AXCPT_resp.keys,AXCPT_resp.corr,AXCPT_resp.rt,AXCPTtrialsLoop.thisRepN,AXCPTtrialsLoop.thisTrialN,AXCPTtrialsLoop.thisN,AXCPTtrialsLoop.thisIndex,AXCPTtrialsLoop.ran,trialNumber,trial,cueType,probeType,trialType,corrResponse,break1.duration,restBreak1_key_resp.keys,restBreak1_key_resp.rt,key_resp_3.keys,key_resp_3.rt,instrNBackLoop.thisRepN,instrNBackLoop.thisTrialN,instrNBackLoop.thisN,instrNBackLoop.thisIndex,instrNBackLoop.ran,NBack_resp_1.keys,NBackTargetLoop.thisRepN,NBackTargetLoop.thisTrialN,NBackTargetLoop.thisN,NBackTargetLoop.thisIndex,NBackTargetLoop.ran,NBack_resp_2.keys,NBack_resp_2.corr,NBack_resp_2.rt,NBackTrialsLoop.thisRepN,NBackTrialsLoop.thisTrialN,NBackTrialsLoop.thisN,NBackTrialsLoop.thisIndex,NBackTrialsLoop.ran,break2.duration,restBreak2_key_resp.keys,restBreak2_key_resp.rt,key_resp_4.keys,key_resp_4.rt,instrSearchLoop.thisRepN,instrSearchLoop.thisTrialN,instrSearchLoop.thisN,instrSearchLoop.thisIndex,instrSearchLoop.ran,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,searchLoop.thisRepN,searchLoop.thisTrialN,searchLoop.thisN,searchLoop.thisIndex,searchLoop.ran,cond,targetLetter,break3.duration,restBreak3_key_resp.keys,restBreak3_key_resp.rt,key_resp_5.keys,key_resp_5.rt,instrMentRotaLoop.thisRepN,instrMentRotaLoop.thisTrialN,instrMentRotaLoop.thisN,instrMentRotaLoop.thisIndex,instrMentRotaLoop.ran,MROT_resp.keys,MROT_resp.corr,MROT_resp.rt,mentRotTrialsLooop.thisRepN,mentRotTrialsLooop.thisTrialN,mentRotTrialsLooop.thisN,mentRotTrialsLooop.thisIndex,mentRotTrialsLooop.ran,imagefile,orientation,end_resp.keys,end_resp.rt
789.6714,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,6.8381,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790.877,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.2775,0,0,0,6,1,target,T,,,,,,,,,,,,,,,,,,,,,,
794.3934,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.3865,0,1,1,0,1,target,T,,,,,,,,,,,,,,,,,,,,,,
798.0326,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.2618,0,2,2,2,1,target,T,,,,,,,,,,,,,,,,,,,,,,
801.5518,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,5.7799,0,3,3,1,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
809.5763,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.4839,0,4,4,7,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
813.2949,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.7455,0,5,5,9,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
817.2818,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.8565,0,6,6,4,1,target,T,,,,,,,,,,,,,,,,,,,,,,
820.3667,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.2561,0,7,7,8,1,target,T,,,,,,,,,,,,,,,,,,,,,,
823.8684,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.7229,0,8,8,5,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
827.8218,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.6529,0,9,9,3,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
831.7065,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,3.1381,1,0,10,9,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
837.0963,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,2.3712,1,1,11,3,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
841.7002,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,0,1.0078,1,2,12,0,1,target,T,,,,,,,,,,,,,,,,,,,,,,
844.9369,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.2172,1,3,13,6,1,target,T,,,,,,,,,,,,,,,,,,,,,,
848.3916,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.6659,1,4,14,5,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
852.2908,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,2.1534,1,5,15,1,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
856.6995,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,2.1009,1,6,16,4,1,target,T,,,,,,,,,,,,,,,,,,,,,,
861.0351,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.3984,1,7,17,7,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
864.6703,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.082,1,8,18,8,1,target,T,,,,,,,,,,,,,,,,,,,,,,
867.9889,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.7347,1,9,19,2,1,target,T,,,,,,,,,,,,,,,,,,,,,,
870.9584,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,2.1825,2,0,20,5,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
875.3768,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.8676,2,1,21,2,1,target,T,,,,,,,,,,,,,,,,,,,,,,
878.4809,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.8439,2,2,22,4,1,target,T,,,,,,,,,,,,,,,,,,,,,,
881.5671,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.4695,2,3,23,0,1,target,T,,,,,,,,,,,,,,,,,,,,,,
885.2852,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,2.2407,2,4,24,9,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
889.758,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.0207,2,5,25,6,1,target,T,,,,,,,,,,,,,,,,,,,,,,
893.013,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.4108,2,6,26,8,1,target,T,,,,,,,,,,,,,,,,,,,,,,
896.6627,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.6362,2,7,27,7,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
900.5371,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,2.7376,2,8,28,1,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
905.5074,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.9186,2,9,29,3,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
909.6592,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,2.2146,3,0,30,7,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
914.1112,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.0464,3,1,31,6,1,target,T,,,,,,,,,,,,,,,,,,,,,,
917.3955,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.0941,3,2,32,2,1,target,T,,,,,,,,,,,,,,,,,,,,,,
920.7328,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.0801,3,3,33,8,1,target,T,,,,,,,,,,,,,,,,,,,,,,
924.051,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.1537,3,4,34,3,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
927.435,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6867,3,5,35,4,1,target,T,,,,,,,,,,,,,,,,,,,,,,
930.3574,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.1342,3,6,36,9,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
933.7284,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6569,3,7,37,0,1,target,T,,,,,,,,,,,,,,,,,,,,,,
936.6474,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.4441,3,8,38,5,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
940.3297,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.6008,3,9,39,1,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
944.1842,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,0.8739,4,0,40,9,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
947.3036,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.7208,4,1,41,6,1,target,T,,,,,,,,,,,,,,,,,,,,,,
950.2546,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.5675,4,2,42,2,1,target,T,,,,,,,,,,,,,,,,,,,,,,
954.0795,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.6144,4,3,43,1,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
957.9316,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.3996,4,4,44,7,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
961.5671,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.7037,4,5,45,0,1,target,T,,,,,,,,,,,,,,,,,,,,,,
964.5032,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.8006,4,6,46,8,1,target,T,,,,,,,,,,,,,,,,,,,,,,
967.5375,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,2.0372,4,7,47,5,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
971.8082,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.9023,4,8,48,4,1,target,T,,,,,,,,,,,,,,,,,,,,,,
974.9419,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,0.949,4,9,49,3,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
978.1301,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.286,5,0,50,8,1,target,T,,,,,,,,,,,,,,,,,,,,,,
981.6474,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6985,5,1,51,6,1,target,T,,,,,,,,,,,,,,,,,,,,,,
984.5856,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.4526,5,2,52,9,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
988.2717,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.5709,5,3,53,4,1,target,T,,,,,,,,,,,,,,,,,,,,,,
991.0737,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.8026,5,4,54,2,1,target,T,,,,,,,,,,,,,,,,,,,,,,
994.1256,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.2858,5,5,55,3,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
997.6444,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.7987,5,6,56,0,1,target,T,,,,,,,,,,,,,,,,,,,,,,
1000.6818,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.6175,5,7,57,7,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
1004.5546,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.1179,5,8,58,1,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
1007.9064,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.4359,5,9,59,5,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
1011.5757,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.7182,6,0,60,0,1,target,T,,,,,,,,,,,,,,,,,,,,,,
1014.5277,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.7856,6,1,61,6,1,target,T,,,,,,,,,,,,,,,,,,,,,,
1017.5457,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,0.9633,6,2,62,7,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
1020.7484,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.0841,6,3,63,3,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
1024.0664,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6345,6,4,64,4,1,target,T,,,,,,,,,,,,,,,,,,,,,,
1026.9349,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.0061,6,5,65,2,1,target,T,,,,,,,,,,,,,,,,,,,,,,
1030.1734,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,0.9213,6,6,66,1,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
1033.3235,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,0.9995,6,7,67,5,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
1036.5634,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,0,1.0241,6,8,68,8,1,target,T,,,,,,,,,,,,,,,,,,,,,,
1039.8143,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.1368,6,9,69,9,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
1043.1826,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6365,7,0,70,4,1,target,T,,,,,,,,,,,,,,,,,,,,,,
1046.0529,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0,2.8892,7,1,71,9,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
1051.1733,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.3822,7,2,72,3,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
1054.7965,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.9983,7,3,73,5,1,nonTarget,L,,,,,,,,,,,,,,,,,,,,,,
1059.0321,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.2994,7,4,74,2,1,target,T,,,,,,,,,,,,,,,,,,,,,,
1062.5677,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.4785,7,5,75,6,1,target,T,,,,,,,,,,,,,,,,,,,,,,
